exp_id,timestamp,bw,delay,loss,iw,rtt,throughput,reward
65,2025-08-02T11:01:01.353520,6,100,1,6,120.173,600.0,0.765176787006546
66,2025-08-02T11:01:01.353577,6,100,1,8,100.293,802.0,0.9997108472176522
67,2025-08-02T11:01:01.353588,6,100,1,10,100.148,373.0,0.5720698254364089
68,2025-08-02T11:01:01.353594,6,100,1,12,100.349,649.0,0.8469809442352921
69,2025-08-02T11:01:23.033353,6,100,5,4,120.228,397.0,0.5765446490377959
70,2025-08-02T11:01:23.033483,6,100,5,6,100.305,204.0,0.4104370830258035
71,2025-08-02T11:01:23.033557,6,100,5,8,100.233,775.0,1.0
72,2025-08-02T11:01:23.033622,6,100,5,10,100.357,374.0,0.5858173983395407
73,2025-08-02T11:01:40.373337,9,10,0,8,12.197,3.41,0.6158892609485508
74,2025-08-02T11:01:40.373411,9,10,0,10,10.223,4.28,0.7626492377868275
75,2025-08-02T11:01:40.373438,9,10,0,12,10.333,5.05,0.8618413412317205
76,2025-08-02T11:01:40.373477,9,10,0,14,10.197,6.08,1.0
77,2025-08-02T11:01:57.696140,9,10,1,2,12.291,845.0,0.9336362157084637
78,2025-08-02T11:01:57.696329,9,10,1,2,10.237,880.0,0.9986519488131288
79,2025-08-02T11:01:57.696385,9,10,1,2,10.173,858.0,0.9799017005799666
80,2025-08-02T11:01:57.696421,9,10,1,4,10.168,1.72,0.2015636363636363
81,2025-08-02T11:02:17.069268,9,10,5,8,12.295,3.44,0.6141775426953091
82,2025-08-02T11:02:17.069360,9,10,5,10,10.273,4.2,0.7458851018103014
83,2025-08-02T11:02:17.069422,9,10,5,12,10.275,4.84,0.8293702623212393
84,2025-08-02T11:02:17.069453,9,10,5,14,10.158,6.13,1.0
85,2025-08-02T11:02:34.701680,9,30,0,6,36.178,1.5,0.7230053869447977
86,2025-08-02T11:02:34.701790,9,30,0,8,30.422,1.99,0.9361692439925298
87,2025-08-02T11:02:34.701859,9,30,0,10,30.333,1.73,0.8404572211416241
88,2025-08-02T11:02:34.701895,9,30,0,12,30.29,2.16,1.0
89,2025-08-02T11:02:53.270526,9,30,1,6,36.138,1.47,0.6966897164473123
90,2025-08-02T11:02:53.270589,9,30,1,8,30.168,1.98,0.9135135135135134
91,2025-08-02T11:02:53.270628,9,30,1,10,30.213,1.74,0.8267291420106433
92,2025-08-02T11:02:53.270670,9,30,1,12,30.247,2.22,0.9994776341455351
93,2025-08-02T11:03:12.186268,9,30,5,8,36.237,1.97,0.16896667500659604
